8/19/2015 12:00,0.15,08/19/15 12:00 PM Nin
8/19/2015 12:00,0.125,08/19/15 12:00 PM Nin
8/19/2015 12:00,0.325,08/19/15 12:00 PM Nin
8/19/2015 12:00,0.25,08/19/15 12:00 PM Nin
8/19/2015 12:00,0.5,08/19/15 12:00 PM Nin
8/19/2015 12:00,0.225,08/19/15 12:00 PM Nin
8/19/2015 16:00,0.175,08/19/15 04:00 PM Nin
8/19/2015 16:00,0.225,08/19/15 04:00 PM Nin
8/19/2015 16:00,0.725,08/19/15 04:00 PM Nin
8/19/2015 16:00,0.3,08/19/15 04:00 PM Nin
8/19/2015 16:00,0.325,08/19/15 04:00 PM Nin
8/19/2015 16:00,0.2,08/19/15 04:00 PM Nin
8/20/2015 8:00,0.04375,08/20/15 08:00 AM Nin
8/20/2015 8:00,0.0875,08/20/15 08:00 AM Nin
8/20/2015 8:00,0.04375,08/20/15 08:00 AM Nin
8/20/2015 8:00,0.03125,08/20/15 08:00 AM Nin
8/20/2015 8:00,0.03125,08/20/15 08:00 AM Nin
8/20/2015 12:00,0.125,08/20/15 12:00 PM Nin
8/20/2015 16:00,0.0625,08/20/15 04:00 PM Nin
8/21/2015 8:00,0.0625,08/21/15 08:00 AM Nin
8/21/2015 8:00,0.03125,08/21/15 08:00 AM Nin
8/21/2015 12:00,0.125,08/21/15 12:00 PM Nin
8/22/2015 12:00,0.13,08/22/15 12:00 PM Nin
8/22/2015 12:00,0.05,08/22/15 12:00 PM Nin
8/22/2015 12:00,0.05,08/22/15 12:00 PM Nin
8/23/2015 7:30,0.0625,08/23/15 07:30 AM Ina
8/24/2015 8:00,0.035714286,08/24/15 08:00 AM Nin
8/24/2015 8:00,0.035714286,08/24/15 08:00 AM Nin
8/24/2015 8:21,0.096579477,08/24/15 08:21 AM Ina
8/25/2015 15:22,0.083798883,08/25/15 03:22 PM Lay
8/26/2015 7:39,0.030706244,08/26/15 07:39 AM Lay
8/26/2015 7:41,0.055384615,08/26/15 07:41 AM Lay
8/27/2015 8:00,0.04375,08/27/15 08:00 AM Nin
8/27/2015 8:00,0.1,08/27/15 08:00 AM Nin
8/27/2015 8:00,0.09375,08/27/15 08:00 AM Nin
8/27/2015 8:26,0.05500382,08/27/15 08:26 AM Lay
